type,value
CCN(worst),36452
CCN(average),5.129588163600805
CCN(violate),217
LOC(worst),92604
LOC(average),19.23454550607976
LOC(violate),44
Parameter(worst),21
Parameter(average),1.494203679034041
Parameter(violate),443
Token(worst),1292790
Token(average),183.86882457980215
