type,value
CCN(worst),36452
CCN(average),5.078190013869626
CCN(violate),379
LOC(worst),92604
LOC(average),19.184540320982762
LOC(violate),55
Parameter(worst),21
Parameter(average),1.6101396869427382
Parameter(violate),593
Token(worst),1292790
Token(average),176.70358628888448
