type,value
CCN(worst),36452
CCN(average),5.129627529905323
CCN(violate),217
LOC(worst),92604
LOC(average),19.234820568059416
LOC(violate),44
Parameter(worst),21
Parameter(average),1.494217359260729
Parameter(violate),443
Token(worst),1292790
Token(average),183.87723226940304
