type,value
CCN(worst),36452
CCN(average),5.131538636105753
CCN(violate),217
LOC(worst),92604
LOC(average),19.234057642119595
LOC(violate),44
Parameter(worst),21
Parameter(average),1.4944683989560876
Parameter(violate),443
Token(worst),1292790
Token(average),183.92613185067515
