type,value
CCN(worst),4
CCN(average),2.0
CCN(violate),0
LOC(worst),23
LOC(average),17.3
LOC(violate),0
Parameter(worst),3
Parameter(average),2.3
Parameter(violate),0
Token(worst),190
Token(average),125.7
type,value
CCN(warning),0
LOC(warning),0
Parameter(warning),0
