type,value
CCN(worst),25
CCN(average),3.19672131147541
CCN(violate),1
LOC(worst),83
LOC(average),12.918032786885245
LOC(violate),0
Parameter(worst),10
Parameter(average),0.819672131147541
Parameter(violate),2
Token(worst),604
Token(average),78.95081967213115
