type,value
CCN(worst),8
CCN(average),2.1
CCN(violate),0
LOC(worst),71
LOC(average),23.9
LOC(violate),0
Parameter(worst),2
Parameter(average),0.8
Parameter(violate),0
Token(worst),622
Token(average),161.8
type,value
CCN(warning),1
LOC(warning),0
Parameter(warning),0
