type,value
CCN(worst),11
CCN(average),2.3333333333333335
CCN(violate),0
LOC(worst),77
LOC(average),13.303030303030303
LOC(violate),0
Parameter(worst),4
Parameter(average),0.8787878787878788
Parameter(violate),0
Token(worst),574
Token(average),96.03030303030303
