type,value
CCN(worst),4
CCN(average),1.146341463414634
CCN(violate),0
LOC(worst),24
LOC(average),5.609756097560975
LOC(violate),0
Parameter(worst),4
Parameter(average),0.9512195121951219
Parameter(violate),0
Token(worst),238
Token(average),44.19512195121951
