type,value
CCN(worst),4
CCN(average),1.1333333333333333
CCN(violate),0
LOC(worst),24
LOC(average),5.533333333333333
LOC(violate),0
Parameter(worst),4
Parameter(average),0.9555555555555556
Parameter(violate),0
Token(worst),238
Token(average),43.17777777777778
