type,value
CCN(worst),36452
CCN(average),5.1300778485491865
CCN(violate),221
LOC(worst),92604
LOC(average),19.239773531493277
LOC(violate),44
Parameter(worst),21
Parameter(average),1.4961924982307149
Parameter(violate),449
Token(worst),1292790
Token(average),183.89109695682944
